OBJECTID,ELEVATION,HYDRANTID,FFW,LAT,LON
2756.00000,459.26898,HNCK 1081,1479.00000,35.3635480,-79.2644133
2757.00000,412.65914,WTMD 311,1875.00000,35.3680159,-79.2699340
2758.00000,424.84387,JFED 6400,1785.00000,35.3523449,-79.2339324
2759.00000,401.66340,JFED 6608,1917.00000,35.3504709,-79.2351109
2760.00000,384.71067,BLFM 393,2035.00000,35.3464523,-79.2434683
2761.00000,373.17017,JFSD 7233,2076.00000,35.3415751,-79.2396509
2762.00000,376.33279,JFSD 7643,2042.00000,35.3372486,-79.2440318
2763.00000,316.23163,BKWD 2309,1993.00000,35.4980518,-79.2131155
2764.00000,373.95799,NT,1549.00000,35.4853917,-79.2195428
2765.00000,407.86671,AVFY 617,2167.00000,35.4722858,-79.0896095
2766.00000,407.50189,AVFY 106,2062.00000,35.4654428,-79.0956460
2767.00000,458.75789,CRTL 2499,1667.00000,35.4467449,-79.1720634
2768.00000,466.01590,CRTL 2379,1618.00000,35.4497307,-79.1707103
2769.00000,480.44484,CRTL 2307,1479.00000,35.4515390,-79.1701222
2770.00000,489.55147,CRTL 2205,1479.00000,35.4533677,-79.1695208
2771.00000,458.41890,CRTL 2101,1660.00000,35.4565114,-79.1673554
2772.00000,483.59441,CPMM 2300,1528.00000,35.4511629,-79.1724888
2773.00000,437.10849,LNLP 2687,1812.00000,35.4489780,-79.1732744
2774.00000,409.34951,SRRA 2420,1993.00000,35.4492813,-79.1751211
2775.00000,470.88583,CRTL 2167,1583.00000,35.4550016,-79.1686427
2776.00000,464.04395,KLDR 2200,1618.00000,35.4475226,-79.1742057
2777.00000,467.06956,SRRA 2400,1569.00000,35.4506986,-79.1742143
2778.00000,436.22839,DVER 2402,1799.00000,35.4512968,-79.1758048
2779.00000,387.55432,MTSC 297,2104.00000,35.4335165,-79.1717868
2780.00000,432.34136,BBRD 13,2049.00000,35.4329181,-79.1736583
2781.00000,391.13091,BBRD 105,2049.00000,35.4340605,-79.1751343
2782.00000,411.57289,BBRD 199,1993.00000,35.4351590,-79.1763176
2783.00000,424.83222,BBRD 295,1875.00000,35.4361396,-79.1775143
2784.00000,427.27139,BBRD 399,1868.00000,35.4358205,-79.1788867
2785.00000,446.43462,BBRD 493,1722.00000,35.4349137,-79.1799165
2786.00000,436.91680,IVEY 14,1778.00000,35.4338848,-79.1805923
2787.00000,404.56709,MTSC 526,1958.00000,35.4322617,-79.1745458
2788.00000,432.66334,M793,1819.00000,35.4293764,-79.1792310
2789.00000,319.46758,FRRL 3937,1979.00000,35.5921132,-79.1265289
2790.00000,319.94428,WLLC 196,2069.00000,35.5903516,-79.1344060
2791.00000,352.19255,DPRD 4950,1750.00000,35.6027149,-79.1351627
2792.00000,352.26627,CDRL 3320,1847.00000,35.5926222,-79.1544105
2793.00000,365.20957,CDRL 2013,1785.00000,35.5914258,-79.1546405
2794.00000,203.05517,FRRL 2310,2653.00000,35.5649829,-79.1243015
2795.00000,243.25153,FRRL 2420,2451.00000,35.5680458,-79.1249414
2796.00000,245.65811,FRRL 2614,2444.00000,35.5689977,-79.1253264
2797.00000,223.51752,FRRL 2678,2535.00000,35.5704970,-79.1259539
2798.00000,275.42307,CYDR 5606,2264.00000,35.5493838,-79.1842949
2799.00000,328.64801,CYDR 5700,2250.00000,35.5502646,-79.1833320
2800.00000,305.51689,OHLW 50,2125.00000,35.5513167,-79.1902530
2801.00000,288.20303,OHLW 100,2236.00000,35.5507475,-79.1896334
2802.00000,275.49203,OHLW 230,2264.00000,35.5519997,-79.1887441
2803.00000,307.36674,31A-10,2028.00000,35.5306398,-79.2001656
2804.00000,304.79352,31A-11,2076.00000,35.5313771,-79.1989639
2805.00000,337.82535,SDRG 67,2014.00000,35.5316136,-79.2049103
2806.00000,306.07961,MLRD 167,2049.00000,35.5330858,-79.2068361
2807.00000,307.52600,CTTN 2127,2056.00000,35.5368092,-79.2149932
2808.00000,264.81198,IRFR 5374,2292.00000,35.5420485,-79.2175858
2809.00000,333.28003,CLON 1761,1882.00000,35.5356411,-79.1554995
2810.00000,350.59051,57-14,1903.00000,35.5290953,-79.1337542
2811.00000,204.35495,RDDL 2145,2583.00000,35.5159951,-79.1285984
2812.00000,249.20377,57-12,2472.00000,35.5152888,-79.1330095
2813.00000,418.46056,PPSC 2184,2438.00000,35.4968644,-79.1098635
2814.00000,430.53432,CRLN 364,1986.00000,35.4604146,-79.1007451
2815.00000,424.29540,CRLN 2308,1986.00000,35.4591893,-79.1002972
2816.00000,425.05577,BDWY 2400,2049.00000,35.4653874,-79.0836692
2817.00000,422.12749,BDWY 2782,2049.00000,35.4638039,-79.0752954
2818.00000,408.92566,JNRS 1470,1868.00000,35.4563258,-79.0778557
2819.00000,351.64308,NT,2208.00000,35.4393053,-79.0667095
2820.00000,471.34645,NT,1854.00000,35.4746214,-79.0745329
2821.00000,467.74631,GRFD 300,1771.00000,35.4746007,-79.0768635
2822.00000,442.94595,GRFD 301,1958.00000,35.4753719,-79.0762123
2823.00000,427.03555,GRFD 302,2083.00000,35.4765637,-79.0751718
2824.00000,459.72499,NT,1889.00000,35.4740710,-79.0735440
2825.00000,365.45239,GLCR 587,1715.00000,35.5135788,-79.1753827
2826.00000,428.95932,ARPT 2940,1861.00000,35.4376335,-79.1825027
2827.00000,420.36547,NTHR 3418,2014.00000,35.4451844,-79.1825624
2828.00000,424.22400,LADS 2617,1910.00000,35.4447837,-79.1781840
2829.00000,385.38810,RVRF 1369,2056.00000,35.3990761,-79.1597539
2830.00000,377.61472,RVRF 25,2111.00000,35.3995843,-79.1584905
2831.00000,370.90508,RVRF 165,2132.00000,35.4003615,-79.1575936
2832.00000,389.42811,PCAN 257,2181.00000,35.3754861,-79.1527727
2833.00000,345.67835,PCAN 411,2306.00000,35.3735002,-79.1510659
2834.00000,442.94964,GRWD 435,1896.00000,35.3840706,-79.1838522
2835.00000,383.41669,NT,2111.00000,35.4167515,-79.1904634
2836.00000,368.16793,D15-67,2243.00000,35.4140492,-79.1894477
2837.00000,382.33286,MTSC 1959,2118.00000,35.4166632,-79.1923542
2838.00000,404.71074,HKHS 494,2014.00000,35.4276421,-79.1938262
2839.00000,415.16932,HKHS 299,1931.00000,35.4299924,-79.1936653
2840.00000,400.58586,ORCD 72,1792.00000,35.4074185,-79.2194520
2841.00000,472.41218,TRPL 468,1549.00000,35.4070050,-79.2233594
2842.00000,374.77993,NICH 82,2111.00000,35.3642521,-79.1704171
2843.00000,359.77769,PGST4402,2146.00000,35.3304860,-79.2324168
2844.00000,396.88161,PGST 3900,2056.00000,35.3278913,-79.2278981
2845.00000,419.88662,KNDL 2727,1944.00000,35.4465863,-79.1582003
2846.00000,405.10693,KNDL 2831,2042.00000,35.4442275,-79.1580576
2847.00000,404.07458,KNDL 2921,2104.00000,35.4421754,-79.1579187
2848.00000,390.94132,KNDL 3025,2097.00000,35.4400587,-79.1577911
2849.00000,383.28635,KNDL 3201,2146.00000,35.4375180,-79.1576380
2850.00000,385.89271,KNDL 3225,2146.00000,35.4358096,-79.1561969
2851.00000,387.29525,CMTY 3415,2132.00000,35.4358937,-79.1543064
2852.00000,408.40853,CHRK 1875,2000.00000,35.4374634,-79.1543621
2853.00000,399.83898,CHRK 1837,2076.00000,35.4368558,-79.1531081
2854.00000,400.26518,CHRK 1789,2083.00000,35.4361252,-79.1515861
2855.00000,410.27028,CHRK 1741,2000.00000,35.4355076,-79.1502778
2856.00000,399.40646,CHRK 1667,2042.00000,35.4345428,-79.1482668
2857.00000,386.34591,CHRK 1615,2160.00000,35.4338435,-79.1468152
2858.00000,366.27000,CHRK 1451,2306.00000,35.4331560,-79.1458754
2859.00000,336.77862,CHRK 1385,2403.00000,35.4318690,-79.1458270
2860.00000,345.56799,CHRK 1347,2382.00000,35.4307603,-79.1458563
2861.00000,337.01706,CHRK 1321,2410.00000,35.4298247,-79.1467680
2862.00000,342.03823,CHRK 1311,2382.00000,35.4304481,-79.1476899
2863.00000,347.11084,MTTE 1605,2354.00000,35.4347502,-79.1458344
2864.00000,386.62858,MTTE 1653,2174.00000,35.4356068,-79.1475523
2865.00000,404.46112,MTTE 1689,2049.00000,35.4360669,-79.1484514
2866.00000,406.16991,CAVE 3556,2104.00000,35.4370430,-79.1478083
2867.00000,392.23804,RLNS 3501,2118.00000,35.4375379,-79.1472428
2868.00000,376.92459,RLNS 1501,2236.00000,35.4370724,-79.1461909
2869.00000,411.13265,CMTY 3321,2000.00000,35.4391900,-79.1540776
2870.00000,416.42496,CMTY 3095,1958.00000,35.4406089,-79.1535827
2871.00000,421.12582,JGED 1,1944.00000,35.4393828,-79.1512646
2872.00000,421.54978,NT,1931.00000,35.4398262,-79.1504806
2873.00000,421.73825,JGED 3,1931.00000,35.4391300,-79.1496440
2874.00000,420.68513,JGED 2,1931.00000,35.4384681,-79.1501237
2875.00000,454.16738,WHMB 623,1708.00000,35.4548635,-79.1595762
2876.00000,453.93614,WHMB 611,1708.00000,35.4549528,-79.1581920
2877.00000,459.33298,NT,1694.00000,35.4552395,-79.1571977
2878.00000,421.62795,NT,1917.00000,35.4535142,-79.1616844
2879.00000,435.56452,DWTT 2304,1812.00000,35.4540627,-79.1605899
2880.00000,429.14845,DWTT 2326,1840.00000,35.4546799,-79.1610303
2881.00000,426.01736,NT,1896.00000,35.4520673,-79.1636079
2882.00000,428.35420,CRLN 2316,1875.00000,35.4546070,-79.1630522
2883.00000,428.42487,CRLN 2324,1889.00000,35.4539301,-79.1625644
2884.00000,420.67949,BALS 1039,1910.00000,35.4533165,-79.1633046
2885.00000,459.51739,NT,1674.00000,35.4587196,-79.1613237
2886.00000,448.98789,46C-12,1854.00000,35.4554103,-79.1368602
2887.00000,437.65898,SHRN 3110,1847.00000,35.4498312,-79.1335909
2888.00000,405.20303,MEDE 3413,1965.00000,35.4457779,-79.1249744
2889.00000,391.15356,NC87 4542,2104.00000,35.4226460,-79.1199002
2890.00000,393.89958,CMRC 282,2125.00000,35.4219091,-79.1226726
2891.00000,384.85294,NT,2174.00000,35.4198798,-79.1245616
2892.00000,421.40554,GRDW 334,1944.00000,35.4485679,-79.1354091
2893.00000,339.89414,FRNR 1414,2535.00000,35.4258031,-79.1420831
2894.00000,359.55083,CDRH 1271,2264.00000,35.4261044,-79.1387736
2895.00000,396.23086,48B-26,2139.00000,35.4228118,-79.1423091
2896.00000,381.65587,TMBR 5218,2139.00000,35.4223169,-79.1461899
2897.00000,366.03267,LNTY 4304,2222.00000,35.4185481,-79.1432670
2898.00000,317.05786,FSTP 1203,2368.00000,35.4199928,-79.1379209
2899.00000,387.20985,LEAV 4083,2097.00000,35.4198796,-79.1442992
2900.00000,397.87963,LEAV 4409,2035.00000,35.4174748,-79.1482956
2901.00000,328.11966,JNCM 292,2347.00000,35.3523915,-79.1808346
2902.00000,439.06523,PH1-91,1944.00000,35.3989070,-79.2384420
2903.00000,431.79507,PH1-93,1750.00000,35.3914051,-79.2491661
2904.00000,446.58101,22-103,1556.00000,35.3771607,-79.2771735
2905.00000,443.40071,22-102,1590.00000,35.3716247,-79.2764871
2906.00000,465.13338,22-110,1444.00000,35.3667016,-79.2753088
2907.00000,455.12141,HNCK 2234,1493.00000,35.3633566,-79.2709120
2908.00000,411.19014,WTMD 622,1826.00000,35.3709881,-79.2663663
2909.00000,465.95876,22-106,1382.00000,35.3579582,-79.2725430
2910.00000,432.29376,PH1-106,1667.00000,35.3539659,-79.2733983
2911.00000,439.78472,PH1-107,1611.00000,35.3501792,-79.2703157
2912.00000,422.87342,22-108,3674.00000,35.3450332,-79.2653290
2913.00000,369.55728,CHRC 2345,2153.00000,35.4060740,-79.2619043
2914.00000,459.42446,PRSF 619,1611.00000,35.4295529,-79.2334518
2915.00000,359.43737,CMLT 544,2160.00000,35.4444348,-79.2698529
2916.00000,443.35228,BKST 2239,1625.00000,35.4228308,-79.2929000
2917.00000,357.47718,SPLK 2633,2049.00000,35.4403823,-79.3128105
2918.00000,314.50882,STBR 5101,2326.00000,35.4589519,-79.3095413
2919.00000,387.41402,PKCH 656,2014.00000,35.4682776,-79.2579247
2920.00000,363.03650,PCKH 353,2111.00000,35.4636578,-79.2573593
2921.00000,354.67735,JRNG 3,1708.00000,35.4658544,-79.2154653
2922.00000,352.98555,JRNG 4,1736.00000,35.4655828,-79.2163727
2923.00000,348.87664,JRNG 2,1771.00000,35.4650702,-79.2148056
2924.00000,351.22544,JRNG 1,1736.00000,35.4645377,-79.2155062
2925.00000,415.75665,WTCL 804,1979.00000,35.4685336,-79.2286893
2926.00000,374.47770,CLSG 1201,1549.00000,35.4875796,-79.2245960
2927.00000,313.94779,22D-1,2035.00000,35.4914867,-79.2362290
2928.00000,359.91386,OXFD 1309,1660.00000,35.4891766,-79.2347204
2929.00000,303.14863,21C-31,2049.00000,35.5164411,-79.2319333
2930.00000,328.02161,CLSG 2114,1903.00000,35.5080683,-79.2213981
2931.00000,284.39412,BTDR 1980,2160.00000,35.5197545,-79.2198425
2932.00000,279.51267,BTDR 1949,2194.00000,35.5185392,-79.2183897
2933.00000,275.36247,MCNL 264,2250.00000,35.5108122,-79.2022045
2934.00000,408.67280,CWDR 727,1500.00000,35.4787910,-79.1545805
2935.00000,376.80442,CWDR 977,1715.00000,35.4784273,-79.1518546
2936.00000,358.23511,CWDR 1177,2007.00000,35.4783820,-79.1484235
2937.00000,323.48424,CWDR 1211,2069.00000,35.4786064,-79.1467570
2938.00000,337.41330,CWDR 1261,2007.00000,35.4792558,-79.1445027
2939.00000,333.12676,CWDR 1113,2028.00000,35.4805754,-79.1432209
2940.00000,335.56499,LKSH 1305,2035.00000,35.4826633,-79.1422100
2941.00000,329.58716,LNBK 103,2049.00000,35.4829644,-79.1432585
2942.00000,340.33952,LNBK 113,1771.00000,35.4841997,-79.1426487
2943.00000,368.34246,LNBK 199,1771.00000,35.4855054,-79.1430450
2944.00000,325.57361,PIRC 511,2069.00000,35.4847738,-79.1407861
2945.00000,340.83368,PIRC 501,2035.00000,35.4861985,-79.1407659
2946.00000,329.80608,CWDR 1351,2014.00000,35.4811343,-79.1377419
2947.00000,392.13536,NC87 3638,2174.00000,35.4352172,-79.1250933
2948.00000,368.90109,NC87 3930,2250.00000,35.4312639,-79.1234528
2949.00000,377.52470,NC87 4076,2375.00000,35.4282589,-79.1225572
2950.00000,376.05090,NC87 4302,2347.00000,35.4268037,-79.1219548
2952.00000,264.94176,CMNK 1120,2236.00000,35.5550414,-79.2377940
2954.00000,242.93138,BTDR 7148,2403.00000,35.5447035,-79.2501745
2955.00000,322.97954,NGLF 651,1979.00000,35.4867228,-79.1889616
2956.00000,407.43614,CLON 427,1486.00000,35.4894180,-79.1672266
2957.00000,382.13295,NRTH 303,1729.00000,35.4852252,-79.1728319
2958.00000,368.16585,NFRH 204,1812.00000,35.4844716,-79.1708085
2959.00000,344.39375,320-32,1882.00000,35.4843756,-79.1765076
2960.00000,347.02434,CHRT 159,1847.00000,35.4825776,-79.1762347
2961.00000,346.77238,NT,1847.00000,35.4830494,-79.1763323
2962.00000,362.09992,MCVR 202,1792.00000,35.4810919,-79.1729689
2963.00000,372.76124,CHRY 238,1764.00000,35.4805625,-79.1723988
2964.00000,370.22472,SMRE 149,1715.00000,35.4807460,-79.1775675
2965.00000,355.64972,PERL 598,1868.00000,35.4773113,-79.1793062
2966.00000,326.24204,PARK 368,1958.00000,35.4764765,-79.1939714
2967.00000,410.52067,PGST 3526,1854.00000,35.3245468,-79.2221315
2968.00000,348.52199,STBR 1182,1722.00000,35.4655487,-79.2494145
2969.00000,449.12818,DIS-19,1646.00000,35.4460144,-79.2091770
2970.00000,401.27513,BFCH 2642,1653.00000,35.4631949,-79.1950787
2971.00000,259.24563,BFCH 2694,1861.00000,35.4646878,-79.1971613
2972.00000,313.74436,33A-9,2035.00000,35.4700770,-79.2005794
2973.00000,347.07684,WGDN 1200,1944.00000,35.4611145,-79.1819217
2974.00000,322.15544,33C-17,1965.00000,35.4605267,-79.1848544
2975.00000,435.48944,HRKY 1120,1875.00000,35.4594424,-79.1717401
2976.00000,399.45348,ADVC 521,1493.00000,35.4728383,-79.1587082
2977.00000,409.11814,ADVC 557,1493.00000,35.4721565,-79.1584608
2978.00000,430.29917,LSNR 2,1889.00000,35.4672492,-79.1496383
2979.00000,431.42629,LSNR 3,1882.00000,35.4669831,-79.1492078
2980.00000,427.03349,LSNR 4,1917.00000,35.4660494,-79.1489932
2981.00000,444.31142,LSNR 5,1785.00000,35.4669042,-79.1471278
2982.00000,440.03904,LSNR 1,1833.00000,35.4682904,-79.1479883
2983.00000,405.15532,SHRN 1871,2056.00000,35.4655163,-79.1558175
2984.00000,412.17075,SHRN 1837,2000.00000,35.4657523,-79.1570955
2985.00000,424.05346,SNLE 433,1375.00000,35.4834489,-79.1555809
2986.00000,454.97107,45C-2,1472.00000,35.4829008,-79.1532475
2987.00000,451.52828,DGWD 2402,1757.00000,35.4616915,-79.1427643
2988.00000,434.48873,BKLF 1602,1931.00000,35.4742052,-79.1288928
2989.00000,436.93019,OQUN 1477,1931.00000,35.4668666,-79.1229906
2990.00000,448.33584,WGLB 432,1778.00000,35.4598729,-79.1481860
2991.00000,435.06923,BCHN 2232,1896.00000,35.4606374,-79.1506264
2992.00000,420.11631,WGLB 106,1944.00000,35.4586171,-79.1522058
2993.00000,426.36271,GRMM 735,1917.00000,35.4561547,-79.1391857
2994.00000,440.58401,GRMM 779,1826.00000,35.4567557,-79.1377002
2995.00000,424.64715,CXML 2595,1917.00000,35.4573298,-79.1054179
2996.00000,411.86399,60B-12,2014.00000,35.4502431,-79.1097029
2997.00000,407.64209,CRCK 1733,2132.00000,35.4474929,-79.1153066
2998.00000,365.09130,CRVR 2817,2299.00000,35.4451130,-79.1137685
2999.00000,386.11765,NC87 3708,2174.00000,35.4336279,-79.1242316
3000.00000,351.55228,STBK934,1736.00000,35.4855562,-79.2289585
3001.00000,373.13942,MJPL 03,1639.00000,35.6134521,-79.1181506
3007.00000,307.70757,FRRL 4402,1979.00000,35.5902863,-79.1238407
3038.00000,426.71327,JFSD 3670,1750.00000,35.4006227,-79.2316806
3039.00000,439.78112,JFSD 3600,1701.00000,35.4016401,-79.2317442
3040.00000,467.08573,WTHL 3400,1701.00000,35.4033680,-79.2325177
3041.00000,291.81791,CRBS196,2299.00000,35.5880672,-79.1262794
3049.00000,351.04496,DPRD2030,1708.00000,35.5696369,-79.1627849
3050.00000,484.77832,RYDL100,1410.00000,35.4450355,-79.2214488
3051.00000,472.47388,RYDL 110,1472.00000,35.4443329,-79.2220615
3052.00000,467.40191,RYDL 501,1472.00000,35.4438208,-79.2227412
3053.00000,477.42038,BLFD 2299,1431.00000,35.4428207,-79.2226647
3054.00000,472.29348,RYDL 556,1431.00000,35.4427576,-79.2237917
3055.00000,483.26319,BLFD 2249,1431.00000,35.4426775,-79.2221604
3056.00000,486.15203,HRTS 1701,1410.00000,35.4428266,-79.2216778
3057.00000,466.83708,RYDL 598,1431.00000,35.4432145,-79.2248206
3058.00000,469.66965,SDBK 369,1472.00000,35.4443066,-79.2229402
3059.00000,465.98777,SDBK18,1472.00000,35.4443404,-79.2233738
3060.00000,465.01180,SDBK 19,1472.00000,35.4447067,-79.2236000
3061.00000,469.72578,SDBK 20,1472.00000,35.4450632,-79.2241064
3062.00000,472.05589,SDBK 229,1472.00000,35.4452996,-79.2237973
3063.00000,475.71037,SDBK 21,1472.00000,35.4455446,-79.2234349
3064.00000,480.34088,SDBK 32,1472.00000,35.4457446,-79.2228819
3065.00000,483.49694,SDBK 33,1410.00000,35.4455977,-79.2224461
3066.00000,485.71181,SDBK 34,1410.00000,35.4453262,-79.2221829
3067.00000,480.47887,TRTR 28,1472.00000,35.4447015,-79.2222072
3068.00000,483.84109,TRTT 29,1472.00000,35.4448898,-79.2225112
3069.00000,481.89146,TRTT 30,1472.00000,35.4450994,-79.2230248
3070.00000,335.92215,ABCN 1448,2382.00000,35.4615697,-79.2013290
3071.00000,335.14384,ABCN 1428,2382.00000,35.4609713,-79.2006254
3072.00000,331.81010,ABCN 1400,2458.00000,35.4597570,-79.2007068
3073.00000,340.21580,HGLD682,1861.00000,35.4769873,-79.1888864
3074.00000,353.14791,STCL 208,1861.00000,35.4807228,-79.1807657
3075.00000,332.72060,NMRE507,1931.00000,35.4867349,-79.1828205
3076.00000,315.20089,LNDR 1510,1986.00000,35.4882620,-79.2110726
3077.00000,331.79940,HWKN 2611,1931.00000,35.5213263,-79.1826226
3078.00000,266.38954,CCTN 3651,2250.00000,35.5468885,-79.2349284
3079.00000,279.02010,CCTN 3429,2319.00000,35.5454079,-79.2323041
3080.00000,260.74676,CCTN 3201,2319.00000,35.5435234,-79.2300201
3081.00000,252.72602,CCTN 2951,1938.00000,35.5404766,-79.2287314
3082.00000,311.72550,CCTN 2835,1938.00000,35.5385656,-79.2273745
3083.00000,321.57084,CCTN 2745,1938.00000,35.5382128,-79.2243733
3084.00000,309.51768,CCTN 2455,2208.00000,35.5381335,-79.2209003
3085.00000,255.74348,CTTN 3855,2250.00000,35.5470811,-79.2376401
3086.00000,256.67319,MILL 126,2340.00000,35.5797606,-79.1175795
3087.00000,266.02250,MILL110,2340.00000,35.5795861,-79.1197020
3088.00000,242.89582,ORER 216,2340.00000,35.5781661,-79.1178605
3089.00000,316.89720,CRBS106,1979.00000,35.5904205,-79.1261665
3090.00000,2470169754.00000,ORER 212,2340.00000,35.5782137,-79.1196499
3091.00000,351.04496,42 38,1785.00000,35.5698966,-79.1611044
3092.00000,395.68574,STHP003,2111.00000,35.4223429,-79.1218307
3093.00000,394.55710,STHP002,2118.00000,35.4224618,-79.1222697
3094.00000,394.27946,STHP006,2118.00000,35.4230840,-79.1222021
3095.00000,394.32349,STHP005,2111.00000,35.4231604,-79.1218064
3096.00000,393.29335,STHP007,2118.00000,35.4234424,-79.1230278
3097.00000,392.01954,STHP008,2118.00000,35.4233233,-79.1233327
3098.00000,393.59884,STHP009,2118.00000,35.4229332,-79.1239902
3099.00000,394.70655,STHP010,2104.00000,35.4225738,-79.1238695
3100.00000,394.76754,STHP001,2118.00000,35.4222069,-79.1231244
3101.00000,395.20118,STHP004,2104.00000,35.4228177,-79.1216247
3102.00000,393.43881,STHP011,2104.00000,35.4219444,-79.1240613
3103.00000,276.23752,ENTP6085,2201.00000,35.5621044,-79.1572070
3104.00000,245.15170,ENTP6073,2201.00000,35.5607794,-79.1576896
3105.00000,245.15170,ENTP6061,2306.00000,35.5595457,-79.1582815
3107.00000,265.42707,ENTP6037,2306.00000,35.5589336,-79.1612220
3108.00000,263.60384,ENTP6025,2306.00000,35.5585910,-79.1628195
3109.00000,267.73376,ENTP6013,2306.00000,35.5576547,-79.1640885
3110.00000,270.87989,ENTP5997,2306.00000,35.5562576,-79.1651366
3111.00000,259.53481,ENTP5987,2306.00000,35.5553646,-79.1658180
3112.00000,255.99007,ENTP5979,2306.00000,35.5545824,-79.1666141
3113.00000,254.44910,ENTP5969,2306.00000,35.5542742,-79.1675539
3114.00000,254.01520,ENTP5949,2139.00000,35.5542362,-79.1702245
3115.00000,270.66296,ENTP5929,2139.00000,35.5542151,-79.1730843
3116.00000,272.88872,ENTP5921,2139.00000,35.5542071,-79.1742728
3118.00000,350.32386,OLDC 0078,1882.00000,35.5393842,-79.1529435
3120.00000,349.28114,ROSM105,1826.00000,35.4791053,-79.1931812
3121.00000,329.21476,ROSM128,1826.00000,35.4782730,-79.1944677
3123.00000,302.55237,ROSM144,2062.00000,35.4775685,-79.1954651
3124.00000,330.52744,CUSD500,1951.00000,35.4946163,-79.1854466
3125.00000,326.94250,ARCH812,1903.00000,35.4947115,-79.1865615
3126.00000,326.41182,LTJO1001,1924.00000,35.4949426,-79.1875515
3127.00000,301.90532,BIRC0054,2118.00000,35.5323266,-79.1553123
3128.00000,429.49811,NASH 1614,1938.00000,35.4680751,-79.1531207
3129.00000,371.98081,MNNG108,2188.00000,35.4229036,-79.1305071
3130.00000,361.86787,TYVL129,2306.00000,35.4223138,-79.1315815
3131.00000,366.79215,STWK208,2306.00000,35.4230997,-79.1325251
