DEMAND,HEAD,PRESSURE,LAT,LON
0.000,617.26,81.66,35.4615676,-79.1510262
0.000,617.26,82.26,35.4614555,-79.1511787
0.000,617.22,81.51,35.4614307,-79.1510438
0.000,617.22,81.64,35.4615552,-79.1511189
0.000,617.26,80.60,35.4617907,-79.1503184
0.000,617.26,81.83,35.4614769,-79.1511231
0.000,617.26,81.83,35.4618962,-79.1513826
0.000,617.22,79.28,35.4596864,-79.1499934
0.001,617.22,81.67,35.4606455,-79.1505722
0.000,617.22,81.85,35.4606245,-79.1506235
0.001,617.26,75.60,35.4600060,-79.1491904
0.000,617.26,75.66,35.4599304,-79.1491475
0.000,617.26,90.18,35.4642821,-79.1516320
0.000,617.26,90.31,35.4643193,-79.1517277
0.000,617.27,88.42,35.4646943,-79.1513940
0.000,617.27,88.54,35.4646830,-79.1514460
0.000,617.27,88.63,35.4645935,-79.1513661
0.000,617.26,88.28,35.4637512,-79.1511202
0.000,617.26,86.79,35.4635961,-79.1510669
0.000,617.26,87.48,35.4636842,-79.1510972
0.002,617.26,88.16,35.4633013,-79.1531437
0.000,617.26,88.30,35.4632891,-79.1532048
0.004,617.26,87.72,35.4634902,-79.1520278
0.000,617.26,87.10,35.4634335,-79.1520085
0.001,617.26,88.16,35.4632557,-79.1531250
0.000,617.26,87.73,35.4634600,-79.1521730
0.000,617.26,87.71,35.4634780,-79.1520864
0.000,617.26,87.42,35.4636676,-79.1511768
0.014,617.26,84.71,35.4631675,-79.1509162
0.000,617.26,84.53,35.4631587,-79.1509774
0.001,617.26,80.45,35.4618173,-79.1502613
0.000,617.26,78.23,35.4611906,-79.1498782
0.000,617.26,78.63,35.4612558,-79.1499172
0.000,617.26,78.20,35.4611766,-79.1499152
0.000,617.26,78.61,35.4612753,-79.1498745
0.000,617.26,79.89,35.4617954,-79.1487305
0.000,617.26,75.68,35.4600513,-79.1492163
0.000,617.97,84.13,35.4682363,-79.1522372
0.000,617.97,84.13,35.4681401,-79.1522134
0.000,617.97,84.80,35.4695453,-79.1528249
0.011,617.97,86.30,35.4703214,-79.1535287
0.000,617.97,84.60,35.4695657,-79.1527718
0.000,617.97,86.44,35.4702840,-79.1535787
0.000,617.97,88.14,35.4701441,-79.1537666
0.000,617.97,84.01,35.4682887,-79.1522516
0.000,617.97,83.27,35.4684567,-79.1522981
0.000,617.97,84.12,35.4684324,-79.1507490
0.000,617.97,83.27,35.4684624,-79.1522435
0.000,617.97,83.95,35.4683800,-79.1507409
0.001,617.97,74.53,35.4679383,-79.1466814
0.000,617.97,78.13,35.4687517,-79.1483043
0.000,617.97,74.02,35.4678297,-79.1465855
0.000,617.97,74.17,35.4678709,-79.1466220
0.000,617.97,78.18,35.4686885,-79.1482968
0.000,617.97,73.80,35.4677934,-79.1466459
0.000,617.97,73.73,35.4677250,-79.1464932
0.000,617.97,73.72,35.4676690,-79.1465859
0.000,617.97,74.24,35.4679042,-79.1466513
0.000,617.97,82.40,35.4694591,-79.1446685
0.000,617.97,82.38,35.4693755,-79.1447516
0.000,617.97,82.14,35.4693399,-79.1447079
0.000,617.97,83.44,35.4710114,-79.1431073
0.000,617.97,83.27,35.4710415,-79.1431488
0.001,617.97,80.73,35.4729101,-79.1409691
0.000,617.96,80.97,35.4728779,-79.1409340
0.006,617.96,81.10,35.4728450,-79.1408981
0.012,617.96,92.37,35.4721133,-79.1399293
0.000,617.96,81.10,35.4728113,-79.1409473
0.001,617.97,87.25,35.4755868,-79.1375968
0.000,617.97,83.01,35.4743982,-79.1389924
0.001,617.97,90.83,35.4781735,-79.1352397
0.000,617.97,87.68,35.4769638,-79.1363391
0.000,617.97,82.40,35.4719048,-79.1421976
0.011,617.97,82.48,35.4719468,-79.1422588
0.000,617.97,88.82,35.4729427,-79.1437899
0.000,617.97,76.13,35.4681339,-79.1462844
0.000,617.94,78.48,35.4683614,-79.1464925
0.001,617.72,85.31,35.4702069,-79.1473498
0.001,617.96,89.85,35.4726763,-79.1540289
0.001,617.96,90.72,35.4728205,-79.1533801
0.000,617.96,98.38,35.4739651,-79.1522439
0.001,617.96,108.91,35.4742078,-79.1532736
0.000,617.96,89.27,35.4727622,-79.1533596
0.000,617.96,97.04,35.4738998,-79.1522544
0.000,617.96,93.30,35.4731815,-79.1542254
0.000,617.96,93.45,35.4732092,-79.1542362
0.001,522.45,81.51,35.4806168,-79.1432602
0.000,522.45,81.37,35.4805523,-79.1432995
0.001,522.54,80.65,35.4792355,-79.1445113
0.000,522.54,80.14,35.4792941,-79.1445610
0.000,522.64,84.89,35.4787017,-79.1464359
0.000,522.64,84.32,35.4787538,-79.1464556
0.002,522.71,80.74,35.4784502,-79.1479113
0.000,522.71,83.27,35.4785077,-79.1479223
0.000,522.04,78.52,35.4771159,-79.1433982
0.000,522.04,78.52,35.4771145,-79.1434455
0.002,522.06,79.02,35.4773821,-79.1423313
0.031,522.04,78.32,35.4771565,-79.1434024
0.000,522.06,60.92,35.4766593,-79.1415259
0.000,522.06,59.15,35.4765958,-79.1414552
0.000,522.06,60.28,35.4768191,-79.1412956
0.000,522.06,60.13,35.4768658,-79.1412284
0.000,522.06,60.47,35.4768473,-79.1413340
0.000,522.06,77.95,35.4772900,-79.1422286
0.000,522.06,78.15,35.4772626,-79.1422694
0.000,522.06,78.67,35.4773398,-79.1422841
0.000,522.06,60.48,35.4767050,-79.1414600
0.001,522.12,77.66,35.4785572,-79.1403738
0.001,522.11,69.39,35.4780060,-79.1401644
0.001,522.13,78.13,35.4793522,-79.1387915
0.000,522.12,76.82,35.4786138,-79.1401103
0.000,522.13,77.40,35.4793221,-79.1387422
0.000,522.15,82.57,35.4810178,-79.1378135
0.000,522.15,81.22,35.4810120,-79.1377559
0.000,522.12,76.58,35.4785870,-79.1402351
0.001,522.14,88.53,35.4804653,-79.1397085
0.000,522.14,88.86,35.4805242,-79.1397729
0.000,522.14,90.27,35.4806639,-79.1399257
0.001,522.12,76.91,35.4786262,-79.1402497
0.000,524.22,62.16,35.4871230,-79.1533838
0.000,524.22,68.96,35.4872356,-79.1526552
0.000,523.33,36.17,35.4843004,-79.1587217
0.000,523.31,39.03,35.4839961,-79.1580177
0.000,523.31,38.89,35.4840227,-79.1580907
0.001,523.27,47.08,35.4866992,-79.1469743
0.000,523.27,47.60,35.4867652,-79.1469235
0.000,523.27,47.26,35.4867230,-79.1470080
0.000,523.27,44.64,35.4857748,-79.1480608
0.000,523.27,46.76,35.4829739,-79.1513790
0.000,523.27,46.98,35.4830004,-79.1512441
0.002,523.27,52.14,35.4835477,-79.1501546
0.000,523.27,46.00,35.4830668,-79.1512656
0.000,523.27,52.78,35.4835774,-79.1502001
0.000,523.28,44.85,35.4831195,-79.1542579
0.000,523.28,47.11,35.4829042,-79.1534118
0.000,523.27,47.04,35.4828698,-79.1532696
0.002,523.27,46.25,35.4829380,-79.1515615
0.000,523.28,44.34,35.4831672,-79.1542348
0.000,523.27,47.70,35.4829067,-79.1532607
0.000,523.27,46.21,35.4829575,-79.1514626
0.001,523.26,55.13,35.4819666,-79.1512054
0.000,523.26,54.49,35.4820351,-79.1512232
0.000,523.26,54.56,35.4820427,-79.1511502
0.000,523.25,53.82,35.4819333,-79.1531486
0.000,523.25,53.89,35.4819364,-79.1533069
0.000,523.27,46.98,35.4828827,-79.1533231
0.000,523.25,53.94,35.4819345,-79.1532084
0.001,523.25,52.65,35.4820063,-79.1532146
0.000,523.25,52.65,35.4820062,-79.1532745
0.000,523.25,58.53,35.4816152,-79.1531774
0.001,523.27,46.69,35.4848728,-79.1490911
0.000,523.27,46.55,35.4849268,-79.1490400
0.000,523.27,45.68,35.4849755,-79.1492136
0.000,523.27,50.39,35.4855765,-79.1499309
0.000,523.27,50.44,35.4856177,-79.1498803
0.000,523.27,51.12,35.4860406,-79.1493617
0.000,523.27,55.31,35.4858225,-79.1502184
0.000,523.27,69.57,35.4866344,-79.1511639
0.000,523.27,45.92,35.4849233,-79.1491514
0.000,523.27,69.11,35.4865898,-79.1512034
0.000,523.27,55.84,35.4857862,-79.1502626
0.000,523.27,46.19,35.4848899,-79.1491979
0.001,523.27,44.82,35.4857028,-79.1481519
0.000,523.27,54.45,35.4869095,-79.1495977
0.001,523.27,54.78,35.4869578,-79.1496555
0.000,523.27,44.89,35.4857924,-79.1482593
0.000,523.27,53.96,35.4869986,-79.1494612
0.001,523.27,61.49,35.4874506,-79.1502459
0.000,523.27,62.80,35.4875448,-79.1503588
0.000,523.27,53.85,35.4868068,-79.1494746
0.000,523.27,56.73,35.4872722,-79.1490417
0.000,523.27,59.68,35.4873693,-79.1488928
0.001,523.27,45.52,35.4858957,-79.1483831
0.000,523.27,61.48,35.4874830,-79.1502107
0.000,523.27,53.48,35.4868537,-79.1494011
0.000,523.27,56.08,35.4872313,-79.1489958
0.000,523.27,45.30,35.4859321,-79.1483432
0.000,523.27,70.42,35.4866764,-79.1512128
0.000,523.27,71.22,35.4867276,-79.1512724
0.000,523.27,61.56,35.4874154,-79.1502898
0.000,523.69,58.21,35.4924591,-79.1540555
0.000,523.74,64.73,35.4948260,-79.1527744
0.000,523.69,58.96,35.4924018,-79.1540087
0.000,523.74,64.50,35.4948117,-79.1527099
0.000,524.49,59.20,35.4927223,-79.1539340
0.000,524.48,57.27,35.4924124,-79.1542845
0.001,524.55,64.94,35.4947778,-79.1529101
0.000,522.15,82.37,35.4815014,-79.1379790
0.000,522.15,81.37,35.4815044,-79.1378176
0.000,522.15,81.83,35.4814469,-79.1378157
0.000,522.15,80.83,35.4815061,-79.1377197
0.000,522.15,80.38,35.4815076,-79.1376365
0.000,522.15,81.95,35.4814377,-79.1377247
0.000,522.15,81.02,35.4815053,-79.1377647
0.000,522.21,82.22,35.4827760,-79.1383281
0.000,522.21,81.84,35.4828315,-79.1382910
0.000,522.16,80.85,35.4815799,-79.1377715
0.001,522.18,86.08,35.4821425,-79.1382463
0.000,522.18,86.77,35.4821876,-79.1383521
0.000,522.21,82.80,35.4826932,-79.1383833
0.000,522.18,86.44,35.4822319,-79.1383276
0.000,522.21,81.65,35.4826739,-79.1383431
0.001,522.45,82.13,35.4805878,-79.1431913
0.000,522.36,87.92,35.4822406,-79.1426048
0.000,522.36,88.19,35.4822697,-79.1426761
0.000,522.31,85.48,35.4827511,-79.1413634
0.000,522.31,85.36,35.4827955,-79.1413574
0.000,522.30,86.42,35.4827392,-79.1412655
0.000,522.45,87.05,35.4816110,-79.1449865
0.000,522.45,86.28,35.4816836,-79.1449871
0.000,522.30,86.87,35.4827289,-79.1411802
0.000,522.30,83.57,35.4861393,-79.1407645
0.001,522.30,82.62,35.4861944,-79.1407836
0.002,522.30,84.77,35.4860949,-79.1407491
0.000,522.30,84.50,35.4861084,-79.1406836
0.001,522.30,85.21,35.4847258,-79.1408329
0.001,522.30,85.18,35.4847227,-79.1407866
0.000,522.30,87.09,35.4828176,-79.1411648
0.000,524.05,84.01,35.5003803,-79.1356560
0.000,524.05,83.95,35.5003411,-79.1356240
0.000,524.00,77.20,35.4993627,-79.1386747
0.000,523.95,81.69,35.4984638,-79.1417080
0.000,524.00,77.28,35.4993258,-79.1386656
0.000,523.95,81.54,35.4984373,-79.1416847
0.000,523.85,79.19,35.4980710,-79.1477345
0.000,523.89,81.51,35.4979515,-79.1446637
0.000,523.85,79.68,35.4980233,-79.1477188
0.000,523.89,80.75,35.4979080,-79.1446689
0.000,523.79,78.97,35.4971149,-79.1509134
0.000,523.79,78.63,35.4970603,-79.1508976
0.000,524.80,84.60,35.4980679,-79.1429048
0.000,524.83,82.33,35.4985613,-79.1417237
0.000,524.84,83.01,35.4988961,-79.1411045
0.000,524.86,82.21,35.4991311,-79.1404438
0.002,524.96,84.39,35.5003981,-79.1358435
0.000,524.76,84.12,35.4980591,-79.1444753
0.002,524.56,68.59,35.4952567,-79.1527258
0.000,616.66,85.24,35.4445281,-79.1248974
0.000,616.66,85.30,35.4445238,-79.1247592
0.000,616.66,90.10,35.4444776,-79.1232398
0.000,616.66,91.89,35.4444691,-79.1229577
0.000,616.66,104.42,35.4443398,-79.1208114
0.003,616.66,85.16,35.4444770,-79.1248973
0.000,616.66,84.99,35.4444698,-79.1247591
0.000,616.66,89.32,35.4444130,-79.1232340
0.000,616.66,90.90,35.4444279,-79.1229576
0.000,616.67,87.47,35.4442431,-79.1280380
0.000,616.67,87.63,35.4442658,-79.1279603
0.001,616.67,87.47,35.4443759,-79.1278708
0.006,616.68,88.63,35.4449180,-79.1288139
0.000,616.68,89.18,35.4448888,-79.1288910
0.000,616.70,85.27,35.4463702,-79.1295608
0.000,616.70,85.58,35.4463366,-79.1296290
0.000,616.73,82.73,35.4477490,-79.1310137
0.000,616.73,83.19,35.4477034,-79.1310693
0.000,616.72,82.86,35.4479412,-79.1313981
0.000,616.73,82.30,35.4479894,-79.1313007
0.012,616.60,84.70,35.4471304,-79.1326934
0.003,616.49,84.11,35.4462273,-79.1339735
0.000,616.60,85.34,35.4470923,-79.1326401
0.000,616.49,84.37,35.4461897,-79.1339273
0.000,616.88,78.31,35.4498210,-79.1334876
0.000,616.79,79.96,35.4487616,-79.1322227
0.000,616.88,78.41,35.4497817,-79.1335354
0.000,616.79,79.70,35.4487197,-79.1322645
0.003,616.64,112.66,35.4451469,-79.1152807
0.002,616.64,114.20,35.4452047,-79.1155427
0.001,616.64,112.90,35.4450974,-79.1152934
0.000,616.66,89.03,35.4469428,-79.1248395
0.000,616.66,89.51,35.4469412,-79.1247557
0.000,616.66,88.77,35.4469339,-79.1243857
0.000,616.66,88.94,35.4468956,-79.1248431
0.000,616.66,88.92,35.4468554,-79.1248462
0.000,616.66,85.79,35.4469330,-79.1259048
0.000,616.66,84.26,35.4456936,-79.1260060
0.001,616.66,86.60,35.4455709,-79.1249458
0.000,616.66,89.20,35.4468555,-79.1247898
0.000,616.66,85.76,35.4469293,-79.1258498
0.000,616.66,84.41,35.4456936,-79.1259509
0.000,616.66,86.60,35.4455668,-79.1248907
0.000,616.64,92.37,35.4498266,-79.1151587
0.000,616.64,97.33,35.4502662,-79.1155802
0.001,616.64,92.72,35.4495600,-79.1149031
0.001,616.63,93.06,35.4497552,-79.1152663
0.001,616.61,107.52,35.4488557,-79.1163540
0.001,616.64,93.06,35.4495248,-79.1149545
0.000,616.64,90.65,35.4486666,-79.1140466
0.000,616.64,90.92,35.4486435,-79.1140935
0.002,616.64,91.71,35.4487459,-79.1141226
0.001,616.64,97.92,35.4475445,-79.1157511
0.000,616.64,99.90,35.4474418,-79.1158187
0.000,616.64,108.01,35.4470835,-79.1160542
0.000,616.63,98.23,35.4475793,-79.1158426
0.001,616.63,103.30,35.4480644,-79.1162101
0.003,616.64,98.78,35.4473777,-79.1152771
0.000,616.64,98.35,35.4474223,-79.1152521
0.000,616.66,92.97,35.4407872,-79.1266274
0.000,616.66,92.73,35.4407621,-79.1266834
0.005,616.66,90.07,35.4423508,-79.1272519
0.000,616.66,90.14,35.4423384,-79.1273021
0.000,622.45,79.96,35.4599471,-79.1154489
0.000,622.45,79.78,35.4598961,-79.1154488
0.000,621.58,79.63,35.4608260,-79.1204036
0.000,622.04,82.87,35.4603587,-79.1177564
0.000,621.58,79.63,35.4607815,-79.1204198
0.000,622.04,82.63,35.4603130,-79.1177716
0.000,620.67,71.49,35.4622729,-79.1253742
0.001,621.13,75.39,35.4614539,-79.1229113
0.000,620.67,71.63,35.4622328,-79.1253937
0.000,621.13,75.16,35.4614123,-79.1229281
0.001,619.65,73.89,35.4633814,-79.1306178
0.000,620.18,72.14,35.4630739,-79.1279154
0.000,619.65,74.19,35.4633410,-79.1306178
0.000,620.18,72.47,35.4630318,-79.1279210
0.000,619.17,75.02,35.4632220,-79.1332607
0.000,619.17,75.47,35.4631821,-79.1332390
0.000,619.23,76.49,35.4659560,-79.1321641
0.001,619.23,78.34,35.4668041,-79.1326541
0.000,619.23,78.57,35.4668486,-79.1326854
0.000,619.23,78.00,35.4668226,-79.1326092
0.000,619.26,72.29,35.4646546,-79.1320418
0.001,619.25,72.72,35.4647669,-79.1320488
0.000,619.23,76.26,35.4657918,-79.1321381
0.000,619.25,72.56,35.4646495,-79.1321265
0.000,619.25,72.76,35.4646446,-79.1322076
0.000,619.25,72.56,35.4646142,-79.1322076
0.000,619.19,72.10,35.4640440,-79.1335931
0.001,619.19,72.10,35.4640769,-79.1335365
0.000,619.18,71.44,35.4639250,-79.1338427
0.000,619.18,71.23,35.4638869,-79.1338303
0.000,619.19,73.36,35.4643697,-79.1340174
0.000,619.18,71.90,35.4639697,-79.1337253
0.001,619.16,74.77,35.4632068,-79.1333360
0.000,619.16,74.42,35.4632726,-79.1333575
0.001,619.38,73.74,35.4636698,-79.1319832
0.000,619.41,73.98,35.4635089,-79.1318495
0.000,619.44,74.82,35.4634041,-79.1317367
0.000,619.42,73.99,35.4635087,-79.1317311
0.000,619.42,73.52,35.4635080,-79.1310953
0.000,619.38,73.56,35.4636699,-79.1319309
0.000,619.43,74.37,35.4634610,-79.1317337
0.000,619.23,76.38,35.4658674,-79.1321482
0.000,619.23,75.38,35.4659527,-79.1320412
0.003,619.23,74.68,35.4660281,-79.1319465
0.000,619.23,74.91,35.4659091,-79.1319828
0.000,619.23,72.16,35.4645470,-79.1303120
0.000,620.36,73.26,35.4628338,-79.1270282
0.000,620.36,84.11,35.4600529,-79.1276804
0.000,620.36,84.21,35.4599922,-79.1276982
0.000,620.36,84.31,35.4599219,-79.1277189
0.000,620.36,82.87,35.4609013,-79.1274890
0.000,620.36,83.13,35.4607040,-79.1275294
0.011,620.36,84.31,35.4600031,-79.1277957
0.000,620.36,83.44,35.4607193,-79.1276008
0.000,620.36,73.83,35.4627628,-79.1270456
0.000,620.36,80.16,35.4619583,-79.1272424
0.000,620.36,81.41,35.4619725,-79.1273016
0.000,619.19,85.22,35.4762640,-79.1284361
0.000,619.19,85.66,35.4762773,-79.1285221
0.026,619.19,83.38,35.4761043,-79.1284678
0.000,637.72,142.52,35.4923695,-79.1203267
0.000,637.72,142.05,35.4924398,-79.1202923
0.000,637.72,141.87,35.4924619,-79.1203494
0.000,637.69,167.02,35.4908862,-79.1242947
0.002,637.69,166.93,35.4908591,-79.1242069
0.000,637.69,167.60,35.4908877,-79.1241930
0.000,637.66,134.92,35.4926296,-79.1339883
0.022,637.66,147.96,35.4928275,-79.1303768
0.000,637.66,134.24,35.4925717,-79.1341181
0.000,637.66,134.59,35.4925913,-79.1340743
0.000,637.66,133.84,35.4926375,-79.1341026
0.000,637.66,147.93,35.4927950,-79.1302682
0.001,637.77,86.33,35.4820115,-79.1143888
0.002,637.77,86.30,35.4819432,-79.1142990
0.000,637.77,86.10,35.4819186,-79.1143266
0.002,637.74,92.78,35.4838157,-79.1173775
0.001,637.74,92.61,35.4837911,-79.1172507
0.000,637.74,92.32,35.4837484,-79.1172610
0.001,637.72,125.57,35.4833759,-79.1235539
0.000,637.72,126.43,35.4833818,-79.1236312
0.000,637.72,125.77,35.4833403,-79.1236312
0.000,637.70,162.03,35.4848334,-79.1267770
0.000,637.70,161.60,35.4846748,-79.1267232
0.000,637.70,162.34,35.4848115,-79.1268622
0.001,637.70,161.83,35.4850554,-79.1268502
0.000,637.69,141.97,35.4877375,-79.1282670
0.000,637.69,139.90,35.4876566,-79.1282730
0.000,637.69,141.10,35.4878817,-79.1284792
0.000,637.69,139.72,35.4878432,-79.1285766
0.000,637.69,138.63,35.4878096,-79.1286614
0.000,637.66,148.43,35.4927428,-79.1302821
0.000,637.66,147.41,35.4928460,-79.1302549
0.001,577.29,84.09,35.4334156,-79.0969567
0.000,577.29,84.42,35.4334096,-79.0970293
0.000,584.08,89.38,35.4388695,-79.0989307
0.000,583.98,89.34,35.4389264,-79.0988466
0.000,582.79,88.59,35.4382513,-79.0984377
0.000,582.79,88.39,35.4382424,-79.0985193
0.000,596.21,88.06,35.4490292,-79.0990731
0.000,596.21,88.51,35.4490329,-79.0991367
0.000,593.57,97.07,35.4499097,-79.0941205
0.000,593.45,97.24,35.4498508,-79.0939957
0.000,593.45,97.71,35.4498184,-79.0940204
0.001,598.49,86.09,35.4506625,-79.0999613
0.001,598.42,85.88,35.4507112,-79.0998970
0.000,610.79,92.60,35.4526908,-79.1027562
0.000,610.79,92.15,35.4526584,-79.1028056
0.000,616.64,90.53,35.4497463,-79.1078892
0.000,616.64,91.83,35.4493297,-79.1080231
0.000,616.64,91.79,35.4493069,-79.1079631
0.000,616.64,90.93,35.4497240,-79.1077849
0.002,616.64,90.93,35.4496574,-79.1074741
0.000,616.64,86.36,35.4512029,-79.1074199
0.000,616.64,86.54,35.4511924,-79.1073769
0.001,616.64,82.06,35.4530377,-79.1068496
0.000,616.64,81.82,35.4530205,-79.1067991
0.000,616.64,92.23,35.4492099,-79.1080616
0.000,616.64,92.98,35.4489847,-79.1081339
0.002,616.64,94.97,35.4469684,-79.1110137
0.000,616.64,94.94,35.4462649,-79.1131838
0.000,616.64,94.48,35.4463151,-79.1131430
0.000,616.64,95.21,35.4469445,-79.1109636
0.000,616.64,92.87,35.4492060,-79.1081442
0.001,616.64,93.12,35.4486977,-79.1093895
0.000,616.64,93.43,35.4486587,-79.1093417
0.000,616.64,92.09,35.4490482,-79.1090079
0.000,616.64,89.85,35.4502014,-79.1096860
0.000,616.64,89.69,35.4502394,-79.1097084
0.000,616.64,90.06,35.4501722,-79.1097494
0.000,616.64,91.64,35.4491049,-79.1090412
0.000,616.64,91.36,35.4474670,-79.1107323
0.000,616.64,89.40,35.4490710,-79.1108725
0.000,616.64,89.63,35.4490635,-79.1108278
0.000,616.64,89.45,35.4491026,-79.1108655
0.000,616.64,85.29,35.4483764,-79.1116924
0.000,616.64,84.86,35.4484954,-79.1118180
0.000,616.64,85.03,35.4485631,-79.1117205
0.000,616.64,91.16,35.4475109,-79.1107787
0.000,616.64,105.79,35.4425820,-79.1132173
0.002,616.64,104.73,35.4425493,-79.1131327
0.001,616.65,120.52,35.4435614,-79.1157224
0.000,616.64,107.35,35.4426915,-79.1135002
0.000,616.64,108.10,35.4426609,-79.1135162
0.003,616.64,111.12,35.4451374,-79.1135834
0.002,616.64,111.63,35.4451044,-79.1136819
0.000,616.64,111.18,35.4451396,-79.1136976
0.001,616.64,95.69,35.4462124,-79.1133708
0.002,616.64,94.49,35.4463220,-79.1132765
0.001,616.64,85.79,35.4482115,-79.1136111
0.000,616.64,86.98,35.4477143,-79.1131358
0.000,616.64,86.99,35.4476877,-79.1131952
0.000,616.64,85.34,35.4481538,-79.1135560
0.000,616.64,87.23,35.4476820,-79.1131049
0.001,616.64,90.43,35.4470376,-79.1127278
0.000,616.64,87.46,35.4476410,-79.1130657
0.001,616.64,87.39,35.4476664,-79.1130286
0.001,616.64,84.86,35.4484724,-79.1118515
0.000,616.64,84.86,35.4485032,-79.1118808
0.001,616.64,112.06,35.4414515,-79.1104956
0.000,616.64,112.95,35.4414091,-79.1104163
0.000,616.64,112.28,35.4414194,-79.1105209
0.000,616.64,104.07,35.4425175,-79.1130540
0.001,616.64,98.30,35.4421301,-79.1120955
0.000,616.64,98.74,35.4420242,-79.1118337
0.000,616.64,98.84,35.4420602,-79.1118149
0.002,616.64,98.22,35.4420924,-79.1121161
0.001,616.64,99.89,35.4419665,-79.1116909
0.002,512.10,86.05,35.4665914,-79.1864960
0.000,512.10,82.14,35.4660262,-79.1856697
0.001,512.10,80.48,35.4650158,-79.1843094
0.000,512.10,86.91,35.4665567,-79.1865594
0.000,512.10,83.11,35.4659885,-79.1857079
0.000,513.84,87.93,35.4640133,-79.1833094
0.000,513.84,87.97,35.4639565,-79.1832957
0.004,513.84,73.33,35.4662101,-79.1838422
0.000,513.84,87.97,35.4640018,-79.1833652
0.001,513.84,73.05,35.4661930,-79.1839046
0.001,514.70,67.54,35.4669472,-79.1829485
0.002,514.70,77.43,35.4655295,-79.1826296
0.000,514.70,87.71,35.4646165,-79.1824503
0.000,514.70,77.23,35.4655134,-79.1826883
0.000,514.70,66.72,35.4670214,-79.1827409
0.001,514.70,66.02,35.4670637,-79.1826224
0.000,514.70,66.98,35.4670465,-79.1827820
0.000,514.70,67.61,35.4669793,-79.1828588
0.000,515.06,78.76,35.4658561,-79.1805500
0.000,515.06,78.76,35.4658506,-79.1805961
0.000,515.06,81.70,35.4656338,-79.1805483
0.000,515.06,82.40,35.4655450,-79.1805476
0.000,514.95,80.63,35.4656001,-79.1793366
0.000,514.95,82.82,35.4653193,-79.1793480
0.000,514.97,79.62,35.4657419,-79.1793311
0.001,515.06,79.94,35.4657692,-79.1805493
0.000,514.98,79.50,35.4657442,-79.1794359
0.000,514.98,79.49,35.4657465,-79.1795357
0.000,514.98,79.27,35.4657740,-79.1795358
0.000,511.73,68.57,35.4616226,-79.1791039
0.000,511.73,69.04,35.4615626,-79.1791355
0.000,512.39,70.78,35.4636973,-79.1785725
0.000,512.39,69.89,35.4636810,-79.1784648
0.000,512.44,71.32,35.4637301,-79.1785928
0.000,512.44,71.21,35.4637302,-79.1785453
0.000,512.32,70.14,35.4636416,-79.1785764
0.002,514.02,77.04,35.4651034,-79.1784704
0.000,514.02,76.79,35.4651035,-79.1784318
0.000,514.71,76.89,35.4656916,-79.1784300
0.000,514.95,80.10,35.4656869,-79.1793330
0.000,514.93,80.47,35.4656872,-79.1792643
0.000,514.76,77.53,35.4656944,-79.1786219
0.003,514.98,74.31,35.4665694,-79.1783698
0.000,514.97,75.25,35.4664439,-79.1783784
0.000,515.01,76.34,35.4664450,-79.1775709
